,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time,,,
1817,7733.882587,-7733.882587,0,0,7733.882587,-5016.767981,-2717.114606,0,0,2717.114606,5016.767981,0,0,0,0,0,0,0,0,0.051985349,-2993.332027,-5433.466775,0,17/03/2021 17:00,,,
1818,4010.807046,-4010.807046,0,0,4010.807046,-20.808686,-3989.99836,0,0,3989.99836,20.808686,0,0,0,0,0,0,0,0,0.058658722,-2311.396727,-2865.618589,0,17/03/2021 18:00,,,
1819,3089.587463,-3089.587463,0,0,3089.587463,0,-3089.587463,0,0,3089.587463,0,0,0,0,0,0,0,0,0,0.041320607,-2035.544581,-2212.194524,0,17/03/2021 19:00,,,
1820,0,0,0,0,0,0,-2199.619915,0,0,2199.619915,0,-2167.655253,2167.655253,-38.51164155,31.96466248,0,0,0,-38.51164155,0.035382332,0,0,38.51164155,17/03/2021 20:00,,,
1821,0,0,0,0,0,0,-1114.198927,0,0,1114.198927,0,-1098.007497,1098.007497,-19.5077474,16.19143035,0,0,0,-19.5077474,0.031853516,0,0,19.5077474,17/03/2021 21:00,,,
1822,0,0,0,0,0,0,-368.7572115,0,0,368.7572115,0,-363.3984676,363.3984676,-6.456317952,5.3587439,0,0,0,-6.456317952,0.035464966,0,0,6.456317952,17/03/2021 22:00,,,
1823,-4853.177301,0,4853.177301,-4853.177301,0,0,0,0,0,0,0,-4782.6514,4782.6514,-84.97096397,70.52590009,0,0,0,-84.97096397,0.03111777,4217.303465,3581.928647,84.97096397,17/03/2021 23:00,,,
1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032699024,0,0,0,18/03/2021 0:00,,,
1825,-16644.92541,0,16644.92541,-16644.92541,0,0,-3.441769638,0,0,3.441769638,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.02924856,10696.09099,12237.36912,291.484881,18/03/2021 1:00,,,
1826,-16648.36718,0,16648.36718,-16648.36718,0,0,0,0,0,0,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.029015367,13007.2322,12285.37171,291.484881,18/03/2021 2:00,,,
1827,-16648.36718,0,16648.36718,-16648.36718,0,0,0,0,0,0,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.029572073,10639.54246,12272.39055,291.484881,18/03/2021 3:00,,,
1828,-16648.36718,0,16648.36718,-16648.36718,0,0,0,0,0,0,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.030426236,10640.43054,12226.48238,291.484881,18/03/2021 4:00,,,
1829,0,0,0,0,0,0,-398.5940224,0,0,398.5940224,0,-392.8016928,392.8016928,-6.978710279,5.792329531,0,0,0,-6.978710279,0.031281536,0,0,6.978710279,18/03/2021 5:00,,,
1830,877.0552185,-877.0552185,0,0,877.0552185,-275.7619559,-601.2932627,0,0,601.2932627,275.7619559,0,0,0,0,0,0,0,0,0.043982133,-609.8569448,-647.5667612,0,18/03/2021 6:00,,,
1831,9246.709021,-9246.709021,0,0,9246.709021,-8300.791056,-945.9179647,0,0,945.9179647,8300.791056,0,0,0,0,0,0,0,0,0.056956075,-7293.559703,-6750.313422,0,18/03/2021 7:00,,,
1832,0,0,0,0,0,-8222.430418,-108.2311243,0,0,108.2311243,8222.430418,-8209.60118,8209.60118,-145.8558585,121.0603626,0,0,0,-145.8558585,0.039800958,0,0,145.8558585,18/03/2021 8:00,,,
1833,0,0,0,0,0,-7572.674512,-503.4083806,0,0,503.4083806,7572.674512,-7958.722042,7958.722042,-141.398615,117.3608504,0,0,0,-141.398615,0.035197067,0,0,141.398615,18/03/2021 9:00,,,
1834,-3103.647626,0,3103.647626,-3103.647626,0,-10864.19621,-2680.523344,0,0,2680.523344,10864.19621,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.025652534,2836.348034,2095.488203,291.484881,18/03/2021 10:00,,,
1835,1679.477557,-1679.477557,0,0,1679.477557,-13380.73496,-4947.109781,0,0,4947.109781,13380.73496,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.029447562,-1514.078298,-1138.533717,291.484881,18/03/2021 11:00,,,
1836,7859.405413,-7859.405413,0,0,7859.405413,-13897.57773,-10610.19487,0,0,10610.19487,13897.57773,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.033722441,-5878.107839,-5394.569158,291.484881,18/03/2021 12:00,,,
1837,8642.213514,-8642.213514,0,0,8642.213514,-13844.89988,-11445.68081,0,0,11445.68081,13844.89988,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.039093598,-7742.995485,-5992.547675,291.484881,18/03/2021 13:00,,,
1838,7768.898991,-7768.898991,0,0,7768.898991,-13714.4238,-10702.84238,0,0,10702.84238,13714.4238,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.034361222,-5722.457579,-5302.080574,291.484881,18/03/2021 14:00,,,
1839,6810.072,-6810.072,0,0,6810.072,-13312.68493,-10145.75425,0,0,10145.75425,13312.68493,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.034310807,-6033.017173,-4770.490324,291.484881,18/03/2021 15:00,,,
1840,2600.420907,-2600.420907,0,0,2600.420907,-11157.7674,-8091.020685,0,0,8091.020685,11157.7674,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.036658536,-1905.289852,-1824.937156,291.484881,18/03/2021 16:00,,,
1841,2206.000296,-2206.000296,0,0,2206.000296,-5162.803715,-7532.522475,0,0,7532.522475,5162.803715,-10336.89603,10336.89603,-183.6504371,152.4298628,0,0,0,-183.6504371,0.040860932,-2084.287957,-1583.777712,183.6504371,18/03/2021 17:00,,,
1842,7514.006151,-7514.006151,0,0,7514.006151,-12.56019785,-7501.445953,0,0,7501.445953,12.56019785,0,0,0,0,0,0,0,0,0.175543947,-5712.370774,-5433.711695,0,18/03/2021 18:00,,,
1843,0,0,0,0,0,0,-10939.44587,0,0,10939.44587,0,-10780.4749,10780.4749,-191.53128,158.9709624,0,0,0,-191.53128,0.039754256,0,0,191.53128,18/03/2021 19:00,,,
1844,0,0,0,0,0,0,-8331.3782,0,0,8331.3782,0,-8210.307423,8210.307423,-145.868406,121.070777,0,0,0,-145.868406,0.035981704,0,0,145.868406,18/03/2021 20:00,,,
1845,0,0,0,0,0,0,-7015.026622,0,0,7015.026622,0,-6913.084938,6913.084938,-122.821306,101.941684,0,0,0,-122.821306,0.031777487,0,0,122.821306,18/03/2021 21:00,,,
1846,0,0,0,0,0,0,-7449.297241,0,0,7449.297241,0,-7341.044778,7341.044778,-130.4246534,108.2524623,130.4246534,0,130.4246534,0,0.034726518,0,0,0,18/03/2021 22:00,,,
1847,0,0,0,0,0,0,-4816.856332,0,0,4816.856332,0,-4746.858244,4746.858244,-84.33504495,69.99808731,0,-91.22665128,39.19800215,-84.33504495,0.03395065,0,0,175.5616962,18/03/2021 23:00,,,
1848,0,0,0,0,0,0,-6773.464865,0,0,6773.464865,0,-6675.033533,6675.033533,-118.5919663,98.43133205,0,-39.19800215,0,-118.5919663,0.033494715,0,0,157.7899685,19/03/2021 0:00,,,
1849,-8782.416949,0,8782.416949,-8782.416949,0,0,-7865.950233,0,0,7865.950233,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.030425185,3242.708375,6634.009447,291.484881,19/03/2021 1:00,,,
1850,-8594.850679,0,8594.850679,-8594.850679,0,0,-8053.516502,0,0,8053.516502,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.025907999,8311.239142,6444.983351,291.484881,19/03/2021 2:00,,,
1851,-7381.331782,0,7381.331782,-7381.331782,0,0,-9267.035399,0,0,9267.035399,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.026019459,6274.93123,5555.956725,291.484881,19/03/2021 3:00,,,
1852,-5802.121807,0,5802.121807,-5802.121807,0,0,-10846.24537,0,0,10846.24537,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.028458392,4271.872497,4436.622211,291.484881,19/03/2021 4:00,,,
1853,0,0,0,0,0,0,-13239.66733,0,0,13239.66733,0,-13047.26977,13047.26977,-231.8042853,192.3975568,0,0,0,-231.8042853,0.035808098,0,0,231.8042853,19/03/2021 5:00,,,
1854,16822.85417,-16822.85417,0,0,16822.85417,-373.993951,-16448.86021,0,0,16448.86021,373.993951,0,0,0,0,0,0,0,0,0.056287733,-3864.888974,-12671.50373,0,19/03/2021 6:00,,,
1855,5954.052653,-5954.052653,0,0,5954.052653,-6153.55962,-16448.86021,0,0,16448.86021,6153.55962,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.030177383,-4570.24243,-4238.943929,291.484881,19/03/2021 7:00,,,
1856,-466.5166973,0,466.5166973,-466.5166973,0,-8934.049986,-7247.800497,0,0,7247.800497,8934.049986,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.00777441,136.923394,317.7066125,291.484881,19/03/2021 8:00,,,
1857,2633.854107,-2633.854107,0,0,2633.854107,-8300.228659,-10981.99263,0,0,10981.99263,8300.228659,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.027378639,-2118.676386,-1773.601072,291.484881,19/03/2021 9:00,,,
1858,4802.129442,-4802.129442,0,0,4802.129442,-10234.49913,-11215.99749,0,0,11215.99749,10234.49913,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.013015022,-2788.762948,-3154.892666,291.484881,19/03/2021 10:00,,,
1859,10051.28262,-10051.28262,0,0,10051.28262,-13436.41225,-13263.23755,0,0,13263.23755,13436.41225,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.028735083,-5145.479899,-6722.077293,291.484881,19/03/2021 11:00,,,
1860,13877.66284,-13877.66284,0,0,13877.66284,-14077.16981,-16448.86021,0,0,16448.86021,14077.16981,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.030794656,-8159.794695,-9440.542103,291.484881,19/03/2021 12:00,,,
1861,30468.853,-30468.853,0,0,30468.853,-14019.99279,-16448.86021,0,0,16448.86021,14019.99279,0,0,0,0,0,0,0,0,0.041748258,-25004.71651,-20831.23722,0,19/03/2021 13:00,,,
1862,30333.69028,-30333.69028,0,0,30333.69028,-13884.83006,-16448.86021,0,0,16448.86021,13884.83006,0,0,0,0,0,0,0,0,0.17158941,-17292.77482,-21561.09432,0,19/03/2021 14:00,,,
1863,13116.92728,-13116.92728,0,0,13116.92728,-13316.43424,-16448.86021,0,0,16448.86021,13316.43424,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.03691828,-8677.51973,-9308.539145,291.484881,19/03/2021 15:00,,,
1864,10971.38303,-10971.38303,0,0,10971.38303,-11170.89,-16448.86021,0,0,16448.86021,11170.89,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.035997903,-8607.665953,-7825.713093,291.484881,19/03/2021 16:00,,,
1865,21193.61555,-21193.61555,0,0,21193.61555,-4744.755338,-16448.86021,0,0,16448.86021,4744.755338,0,0,0,0,0,0,0,0,0.043014222,-19698.2053,-15509.9151,0,19/03/2021 17:00,,,
1866,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,0,0,0.043175874,-13078.6997,-12103.43271,0,19/03/2021 18:00,,,
1867,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.040415081,0,0,287.9918499,19/03/2021 19:00,,,
1868,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,0,0,0.045013369,-11883.15542,-12380.58798,0,19/03/2021 20:00,,,
1869,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,143.3965254,0,143.3965254,-144.5953244,0.039671577,0,0,144.5953244,19/03/2021 21:00,,,
1870,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,287.9918499,0,431.3883753,0,0.03859116,0,0,0,19/03/2021 22:00,,,
1871,0,0,0,0,0,0,-16162.62581,0,0,16162.62581,0,-15927.75211,15927.75211,-282.9803674,234.8737049,282.9803674,0,714.3687427,0,0.036320161,0,0,0,19/03/2021 23:00,,,
1872,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,-714.3687427,0,-287.9918499,0.0360799,0,0,1002.360593,20/03/2021 0:00,,,
1873,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.033904745,0,0,287.9918499,20/03/2021 1:00,,,
1874,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.027551504,176.5538584,153.2765057,291.484881,20/03/2021 2:00,,,
1875,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.02611,174.4636489,152.6807457,291.484881,20/03/2021 3:00,,,
1876,-199.5069672,0,199.5069672,-199.5069672,0,0,-16448.86021,0,0,16448.86021,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.027317364,153.6034118,151.3891943,291.484881,20/03/2021 4:00,,,
1877,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.037994859,0,0,287.9918499,20/03/2021 5:00,,,
1878,181.7981438,-181.7981438,0,0,181.7981438,-381.3051109,-16448.86021,0,0,16448.86021,381.3051109,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.037194326,-158.2292363,-138.4530021,291.484881,20/03/2021 6:00,,,
1879,2248.794286,-2248.794286,0,0,2248.794286,-2448.301253,-16448.86021,0,0,16448.86021,2448.301253,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.027029411,-2043.97682,-1562.927246,291.484881,20/03/2021 7:00,,,
1880,-599.0307778,0,599.0307778,-599.0307778,0,-1897.71467,-14151.62173,0,0,14151.62173,1897.71467,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.023157869,462.4351913,391.259236,291.484881,20/03/2021 8:00,,,
1881,1234.980107,-1234.980107,0,0,1234.980107,-1434.487074,-16448.86021,0,0,16448.86021,1434.487074,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.030224081,-953.3242735,-793.3963297,291.484881,20/03/2021 9:00,,,
1882,2023.835519,-2023.835519,0,0,2023.835519,-2223.342486,-16448.86021,0,0,16448.86021,2223.342486,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.017945949,-1651.545682,-1292.235904,291.484881,20/03/2021 10:00,,,
1883,5213.750842,-5213.750842,0,0,5213.750842,-5413.257809,-16448.86021,0,0,16448.86021,5413.257809,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.024590331,-4118.983803,-3351.07668,291.484881,20/03/2021 11:00,,,
1884,8050.4809,-8050.4809,0,0,8050.4809,-8249.987868,-16448.86021,0,0,16448.86021,8249.987868,-16406.43473,16406.43473,-291.484881,241.9324512,173.1931022,0,173.1931022,-118.2917788,0.028343502,-7181.426507,-5224.503072,118.2917788,20/03/2021 12:00,,,
1885,7292.182388,-7292.182388,0,0,7292.182388,-7491.689355,-16448.86021,0,0,16448.86021,7491.689355,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,464.6779832,0,0.034175452,-6593.617481,-4839.864052,0,20/03/2021 13:00,,,
1886,4614.048261,-4614.048261,0,0,4614.048261,-4813.555228,-16448.86021,0,0,16448.86021,4813.555228,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,756.1628642,0,0.038650412,-3756.380634,-3140.224268,0,20/03/2021 14:00,,,
1887,18563.66009,-18563.66009,0,0,18563.66009,-2114.79988,-16448.86021,0,0,16448.86021,2114.79988,0,0,0,0,0,0,756.1628642,0,0.050349227,-10246.20339,-12947.1895,0,20/03/2021 15:00,,,
1888,17485.17027,-17485.17027,0,0,17485.17027,-1036.310056,-16448.86021,0,0,16448.86021,1036.310056,0,0,0,0,0,0,756.1628642,0,0.041162393,-12011.46762,-12046.64453,0,20/03/2021 16:00,,,
1889,17074.80798,-17074.80798,0,0,17074.80798,-625.9477706,-16448.86021,0,0,16448.86021,625.9477706,0,0,0,0,0,0,756.1628642,0,0.042217257,-7368.644289,-12001.11734,0,20/03/2021 17:00,,,
1890,16448.86021,-16448.86021,0,0,16448.86021,0,-16448.86021,0,0,16448.86021,0,0,0,0,0,0,0,756.1628642,0,0.042219192,-14094.84419,-11866.74945,0,20/03/2021 18:00,,,
1891,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,287.9918499,0,1044.154714,0,0.037255953,0,0,0,20/03/2021 19:00,,,
1892,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,287.9918499,0,1332.146564,0,0.038058633,0,0,0,20/03/2021 20:00,,,
1893,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,287.9918499,0,1620.138414,0,0.035571366,0,0,0,20/03/2021 21:00,,,
1894,0,0,0,0,0,0,-14189.65041,0,0,14189.65041,0,-13983.44779,13983.44779,-248.4368897,206.2026184,248.4368897,0,1868.575304,0,0.034724759,0,0,0,20/03/2021 22:00,,,
1895,0,0,0,0,0,0,-9837.66906,0,0,9837.66906,0,-9694.70901,9694.70901,-172.241023,142.9600491,172.241023,0,2040.816327,0,0.033985402,0,0,0,20/03/2021 23:00,,,
1896,0,0,0,0,0,0,-8825.517817,0,0,8825.517817,0,-8697.266251,8697.266251,-154.5199588,128.2515658,0,-2040.816327,0,-154.5199588,0.036400351,0,0,2195.336285,21/03/2021 0:00,,,
1897,-7769.452218,0,7769.452218,-7769.452218,0,0,-8878.914963,0,0,8878.914963,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.030251774,6480.857522,5857.934254,291.484881,21/03/2021 1:00,,,
1898,-9215.285042,0,9215.285042,-9215.285042,0,0,-7433.082139,0,0,7433.082139,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.027846862,3413.952622,6980.235104,291.484881,21/03/2021 2:00,,,
1899,-9370.249572,0,9370.249572,-9370.249572,0,0,-7278.117609,0,0,7278.117609,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.025403297,10138.97839,7099.710309,291.484881,21/03/2021 3:00,,,
1900,-8139.650914,0,8139.650914,-8139.650914,0,0,-8508.716267,0,0,8508.716267,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.02982877,7408.421402,6154.594427,291.484881,21/03/2021 4:00,,,
1901,0,0,0,0,0,0,-11546.99118,0,0,11546.99118,0,-11379.19143,11379.19143,-202.1683757,167.7997518,0,0,0,-202.1683757,0.036798597,0,0,202.1683757,21/03/2021 5:00,,,
1902,0,0,0,0,0,-225.5211644,-13214.0474,0,0,13214.0474,225.5211644,-13244.26606,13244.26606,-235.3042194,195.3025021,0,0,0,-235.3042194,0.035244354,0,0,235.3042194,21/03/2021 6:00,,,
1903,0,0,0,0,0,-2902.905429,-12096.06538,0,0,12096.06538,2902.905429,-14781.00722,14781.00722,-262.6067273,217.9635836,0,0,0,-262.6067273,0.041664202,0,0,262.6067273,21/03/2021 7:00,,,
1904,0,0,0,0,0,-6571.795462,-5104.743295,0,0,5104.743295,6571.795462,-11506.85643,11506.85643,-204.4365356,169.6823246,0,0,0,-204.4365356,0.039655527,0,0,204.4365356,21/03/2021 8:00,,,
1905,0,0,0,0,0,-5919.602502,-9443.584401,0,0,9443.584401,5919.602502,-15139.93057,15139.93057,-268.983538,223.2563365,214.7752052,0,214.7752052,-54.20833276,0.043501264,0,0,54.20833276,21/03/2021 9:00,,,
1906,1303.021224,-1303.021224,0,0,1303.021224,-3352.635499,-14598.75291,0,0,14598.75291,3352.635499,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,506.2600862,0,0.041488657,-1190.699068,-879.6380263,0,21/03/2021 10:00,,,
1907,16478.91917,-16478.91917,0,0,16478.91917,-3260.027473,-13218.8917,0,0,13218.8917,3260.027473,0,0,0,0,0,0,506.2600862,0,0.050587393,-15155.81139,-11196.92569,0,21/03/2021 11:00,,,
1908,11220.47858,-11220.47858,0,0,11220.47858,-4301.024169,-13030.623,0,0,13030.623,4301.024169,-6022.361681,6022.361681,-106.9962735,88.80690702,106.9962735,0,613.2563597,0,0.044205746,-8497.793436,-7616.125605,0,21/03/2021 12:00,,,
1909,21800.52734,-21800.52734,0,0,21800.52734,-5401.447474,-16399.07986,0,0,16399.07986,5401.447474,0,0,0,0,0,0,613.2563597,0,0.049202013,-13142.24758,-14832.85011,0,21/03/2021 13:00,,,
1910,5182.069149,-5182.069149,0,0,5182.069149,-5381.576116,-16448.86021,0,0,16448.86021,5381.576116,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,904.7412407,0,0.040469977,-3806.236603,-3555.155928,0,21/03/2021 14:00,,,
1911,4310.54139,-4310.54139,0,0,4310.54139,-4510.048357,-16448.86021,0,0,16448.86021,4510.048357,-16406.43473,16406.43473,-291.484881,241.9324512,291.484881,0,1196.226122,0,0.041851261,-3338.06192,-3023.652479,0,21/03/2021 15:00,,,
1912,18485.80995,-18485.80995,0,0,18485.80995,-4425.876285,-14059.93367,0,0,14059.93367,4425.876285,0,0,0,0,0,0,1196.226122,0,0.049288047,-14733.29584,-13159.69876,0,21/03/2021 16:00,,,
1913,15750.55047,-15750.55047,0,0,15750.55047,-2118.174262,-13632.37621,0,0,13632.37621,2118.174262,0,0,0,0,0,0,1196.226122,0,0.045864293,-12667.91587,-11297.75569,0,21/03/2021 17:00,,,
1914,13007.80928,-13007.80928,0,0,13007.80928,0,-13007.80928,0,0,13007.80928,0,0,0,0,0,0,0,1196.226122,0,0.045707254,-11101.31239,-9406.526482,0,21/03/2021 18:00,,,
1915,0,0,0,0,0,0,-9263.791332,0,0,9263.791332,0,-9129.170819,9129.170819,-162.1933902,134.6205138,162.1933902,0,1358.419512,0,0.038443168,0,0,0,21/03/2021 19:00,,,
1916,0,0,0,0,0,0,-7869.876374,0,0,7869.876374,0,-7755.512096,7755.512096,-137.788286,114.3642774,137.788286,0,1496.207798,0,0.043407692,0,0,0,21/03/2021 20:00,,,
1917,0,0,0,0,0,0,-9396.609101,0,0,9396.609101,0,-9260.058492,9260.058492,-164.5188057,136.5506087,164.5188057,0,1660.726604,0,0.035258717,0,0,0,21/03/2021 21:00,,,
1918,0,0,0,0,0,0,-10168.90523,0,0,10168.90523,0,-10021.13168,10021.13168,-178.0404106,147.7735408,178.0404106,0,1838.767014,0,0.041641683,0,0,0,21/03/2021 22:00,,,
1919,0,0,0,0,0,0,-11540.1908,0,0,11540.1908,0,-11372.48987,11372.48987,-202.0493124,167.7009293,202.0493124,0,2040.816327,0,0.035602517,0,0,0,21/03/2021 23:00,,,
1920,-7104.86098,0,7104.86098,-7104.86098,0,0,-9543.506201,0,0,9543.506201,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,-2040.816327,0,-291.484881,0.036264265,5546.166913,5444.053502,2332.301208,22/03/2021 0:00,,,
1921,-5579.156888,0,5579.156888,-5579.156888,0,0,-11069.21029,0,0,11069.21029,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.034110893,4792.448222,4256.815852,291.484881,22/03/2021 1:00,,,
1922,-2956.149882,0,2956.149882,-2956.149882,0,0,-13692.2173,0,0,13692.2173,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.035741299,2859.964739,2261.516342,291.484881,22/03/2021 2:00,,,
1923,-2995.485721,0,2995.485721,-2995.485721,0,0,-13652.88146,0,0,13652.88146,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.035514971,2611.448376,2276.660265,291.484881,22/03/2021 3:00,,,
1924,-208.819341,0,208.819341,-208.819341,0,0,-16439.54784,0,0,16439.54784,0,-16406.43473,16406.43473,-291.484881,241.9324512,0,0,0,-291.484881,0.038907271,179.0738342,160.203774,291.484881,22/03/2021 4:00,,,
1925,0,0,0,0,0,0,-16448.86021,0,0,16448.86021,0,-16209.82698,16209.82698,-287.9918499,239.0332354,0,0,0,-287.9918499,0.048226974,0,0,287.9918499,22/03/2021 5:00,,,
1926,16436.17658,-16436.17658,0,0,16436.17658,-168.1566787,-16268.0199,0,0,16268.0199,168.1566787,0,0,0,0,0,0,0,0,0.147610414,-5548.443474,-12403.95733,0,22/03/2021 6:00,,,
1927,23969.27712,-23969.27712,0,0,23969.27712,-8701.780059,-15267.49706,0,0,15267.49706,8701.780059,0,0,0,0,0,0,0,0,0.103939966,-10427.22257,-17246.57964,0,22/03/2021 7:00,,,
1928,18070.76396,-18070.76396,0,0,18070.76396,-12910.38367,-5160.380295,0,0,5160.380295,12910.38367,0,0,0,0,0,0,0,0,0.072665266,-8929.877412,-12466.76636,0,22/03/2021 8:00,,,
1929,19271.89829,-19271.89829,0,0,19271.89829,-13556.2028,-5715.695493,0,0,5715.695493,13556.2028,0,0,0,0,0,0,0,0,0.082952533,-14848.86943,-13224.53466,0,22/03/2021 9:00,,,
1930,15487.47522,-15487.47522,0,0,15487.47522,-10580.5607,-4906.914517,0,0,4906.914517,10580.5607,0,0,0,0,0,0,0,0,0.065412106,-6635.73404,-10583.40793,0,22/03/2021 10:00,,,
