,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,Direct_pipeline_pout,price,MEF_CO2,AEF_CO2,Load,Time,,,,,,
116,0,0,0,0,0,0,-12947.98252,0,0,12947.98252,0,-12759.82369,12759.82369,-226.6973753,188.1588215,226.6973753,-180,453.3577212,0,0.04386955,0,0,180,5/01/2021 20:00,,,,,,
117,511.0382058,-511.0382058,0,0,511.0382058,0,-13602.73112,0,0,13602.73112,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,502.5712236,0,0.039348409,-388.7928783,-372.6954435,180,5/01/2021 21:00,,,,,,
118,1622.913601,-1622.913601,0,0,1622.913601,0,-14714.60651,0,0,14714.60651,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,551.7847259,0,0.037515135,-1497.23628,-1194.593213,180,5/01/2021 22:00,,,,,,
119,-427.1416827,0,427.1416827,-427.1416827,0,0,-12664.55123,0,0,12664.55123,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,600.9982283,0,0.033249878,335.5500578,315.5351784,180,5/01/2021 23:00,,,,,,
120,-2280.255584,0,2280.255584,-2280.255584,0,0,-10811.43733,0,0,10811.43733,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,650.2117306,0,0.03711815,1472.026362,1737.340543,180,6/01/2021 0:00,,,,,,
121,-3657.147619,0,3657.147619,-3657.147619,0,0,-9434.545291,0,0,9434.545291,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,699.425233,0,0.03316015,1630.551054,2814.581285,180,6/01/2021 1:00,,,,,,
122,-4637.056302,0,4637.056302,-4637.056302,0,0,-8454.636609,0,0,8454.636609,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,748.6387353,0,0.032425218,2783.776559,3562.612662,180,6/01/2021 2:00,,,,,,
123,-5848.139133,0,5848.139133,-5848.139133,0,0,-7243.553777,0,0,7243.553777,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,797.8522377,0,0.032201969,3888.744486,4473.004265,180,6/01/2021 3:00,,,,,,
124,-9650.936881,0,9650.936881,-9650.936881,0,0,-3440.75603,0,0,3440.75603,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,847.06574,0,0.032663361,4262.291189,7370.598469,180,6/01/2021 4:00,,,,,,
125,-11822.39185,0,11822.39185,-11822.39185,0,0,-1269.301064,0,0,1269.301064,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,896.2792424,0,0.033733918,8644.823132,8991.494724,180,6/01/2021 5:00,,,,,,
126,-11628.87875,0,11628.87875,-11628.87875,0,0,-1462.814164,0,0,1462.814164,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,945.4927447,0,0.031697273,7614.117289,8615.341734,180,6/01/2021 6:00,,,,,,
127,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,994.7062471,0,0.031894055,8851.178943,9449.682903,180,6/01/2021 7:00,,,,,,
128,-11097.05338,0,11097.05338,-11097.05338,0,0,-1994.639528,0,0,1994.639528,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1043.919749,0,0.035030868,8308.988992,7847.799388,180,6/01/2021 8:00,,,,,,
129,-10176.84894,0,10176.84894,-10176.84894,0,0,-2914.843971,0,0,2914.843971,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1093.133252,0,0.03669341,9520.706566,7098.202455,180,6/01/2021 9:00,,,,,,
130,0,0,0,0,0,0,-5685.341633,0,0,5685.341633,0,-5602.722802,5602.722802,-99.54076044,82.61883117,99.54076044,-180,1012.674012,0,0.039445693,0,0,180,6/01/2021 10:00,,,,,,
131,0,0,0,0,0,0,-6564.426022,0,0,6564.426022,0,-6469.032422,6469.032422,-114.9320481,95.39359993,114.9320481,-180,947.6060603,0,0.037615131,0,0,180,6/01/2021 11:00,,,,,,
132,0,0,0,0,0,0,-6433.369573,0,0,6433.369573,0,-6339.880473,6339.880473,-112.6374703,93.48910038,112.6374703,-180,880.2435307,0,0.040930714,0,0,180,6/01/2021 12:00,,,,,,
133,0,0,0,0,0,0,-9113.563323,0,0,9113.563323,0,-8981.125908,8981.125908,-159.5631506,132.437415,159.5631506,-180,859.8066813,0,0.044045462,0,0,180,6/01/2021 13:00,,,,,,
134,0,0,0,0,0,0,-8016.89048,0,0,8016.89048,0,-7900.389808,7900.389808,-140.3622555,116.500672,140.3622555,-180,820.1689368,0,0.045792619,0,0,180,6/01/2021 14:00,,,,,,
135,12631.74075,-12631.74075,0,0,12631.74075,0,-12631.74075,0,0,12631.74075,0,0,0,0,0,0,-180,640.1689368,0,0.056056703,-11642.982,-8932.266503,180,6/01/2021 15:00,,,,,,
136,10797.42608,-10797.42608,0,0,10797.42608,0,-10797.42608,0,0,10797.42608,0,0,0,0,0,0,-180,460.1689368,0,0.134749333,-7757.645355,-7575.470145,180,6/01/2021 16:00,,,,,,
137,0,0,0,0,0,0,-11414.17228,0,0,11414.17228,0,-11248.30264,11248.30264,-199.8429404,165.8696405,199.8429404,-180,480.0118771,0,0.04558795,0,0,180,6/01/2021 17:00,,,,,,
138,0,0,0,0,0,0,-10542.51338,0,0,10542.51338,0,-10389.3106,10389.3106,-184.5816604,153.2027781,184.5816604,-180,484.5935375,0,0.046913484,0,0,180,6/01/2021 18:00,,,,,,
139,11917.8261,-11917.8261,0,0,11917.8261,0,-11917.8261,0,0,11917.8261,0,0,0,0,0,0,-180,304.5935375,0,0.116810026,-9276.806771,-8545.829053,180,6/01/2021 19:00,,,,,,
140,8699.445381,-8699.445381,0,0,8699.445381,0,-8699.445381,0,0,8699.445381,0,0,0,0,0,0,-180,124.5935375,0,0.047554354,-8340.579026,-6427.510387,180,6/01/2021 20:00,,,,,,
141,-6377.308801,0,6377.308801,-6377.308801,0,0,-6714.38411,0,0,6714.38411,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,173.8070399,0,0.03511892,5828.214198,4567.671673,180,6/01/2021 21:00,,,,,,
142,-6618.970333,0,6618.970333,-6618.970333,0,0,-6472.722577,0,0,6472.722577,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,223.0205422,0,0.035437648,5850.323506,4685.53985,180,6/01/2021 22:00,,,,,,
143,-7920.012316,0,7920.012316,-7920.012316,0,0,-5171.680595,0,0,5171.680595,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,272.2340446,0,0.035460241,6380.995566,5680.016767,180,6/01/2021 23:00,,,,,,
144,0,0,0,0,0,0,-3650.529864,0,0,3650.529864,0,-3597.480719,3597.480719,-63.91463207,53.04914462,63.91463207,-180,156.1486766,0,0.038440807,0,0,180,7/01/2021 0:00,,,,,,
145,-9465.256606,0,9465.256606,-9465.256606,0,0,-3626.436304,0,0,3626.436304,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,205.362179,0,0.035852883,8344.718031,6839.73557,180,7/01/2021 1:00,,,,,,
146,-9542.56422,0,9542.56422,-9542.56422,0,0,-3549.12869,0,0,3549.12869,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,254.5756813,0,0.035677752,8392.632187,6959.540587,180,7/01/2021 2:00,,,,,,
147,-8836.780511,0,8836.780511,-8836.780511,0,0,-4254.9124,0,0,4254.9124,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,303.7891837,0,0.035527355,7807.029242,6492.542976,180,7/01/2021 3:00,,,,,,
148,-9272.397759,0,9272.397759,-9272.397759,0,0,-3819.295151,0,0,3819.295151,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,353.002686,0,0.033007276,8142.946396,6770.579323,180,7/01/2021 4:00,,,,,,
149,-12088.66351,0,12088.66351,-12088.66351,0,0,-1003.029397,0,0,1003.029397,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,402.2161884,0,0.034473852,10832.47824,8882.591588,180,7/01/2021 5:00,,,,,,
150,-10752.6048,0,10752.6048,-10752.6048,0,0,-2339.088111,0,0,2339.088111,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,451.4296907,0,0.034607111,8133.159764,7778.209012,180,7/01/2021 6:00,,,,,,
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180,271.4296907,0,0.037820184,0,0,180,7/01/2021 7:00,,,,,,
152,0,0,0,0,0,0,-910.602292,0,0,910.602292,0,-897.3695082,897.3695082,-15.94311309,13.23278386,15.94311309,-180,107.3728038,0,0.040222023,0,0,180,7/01/2021 8:00,,,,,,
153,-13091.69291,0,13091.69291,-13091.69291,0,0,0,0,0,0,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,156.5863062,0,0.036766527,10794.07219,8861.471124,180,7/01/2021 9:00,,,,,,
154,0,0,0,0,0,0,-1337.289847,0,0,1337.289847,0,-1317.856481,1317.856481,-23.41369383,19.43336588,23.41369383,-180,0,0,0.037468088,0,0,180,7/01/2021 10:00,,,,,,
155,-12053.36574,0,12053.36574,-12053.36574,0,0,-1038.327173,0,0,1038.327173,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,49.21350235,0,0.036381533,10449.48989,7948.014342,180,7/01/2021 11:00,,,,,,
156,-5709.443559,0,5709.443559,-5709.443559,0,0,-1760.520673,0,0,1760.520673,0,-7361.411439,7361.411439,-130.7864977,108.5527931,130.7864977,-180,0,0,0.036871991,5425.714799,3766.598016,180,7/01/2021 12:00,,,,,,
157,-6955.436435,0,6955.436435,-6955.436435,0,0,-4158.393656,0,0,4158.393656,0,-10952.32499,10952.32499,-194.5844542,161.505097,194.5844542,-180,14.58445421,0,0.035942009,6410.997325,4584.839142,180,7/01/2021 13:00,,,,,,
158,-7080.436814,0,7080.436814,-7080.436814,0,0,-6011.256097,0,0,6011.256097,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,63.79795656,0,0.033924255,6180.780713,4717.524382,180,7/01/2021 14:00,,,,,,
159,0,0,0,0,0,0,-6636.962713,0,0,6636.962713,0,-6540.515017,6540.515017,-116.2020434,96.44769606,116.2020434,-180,0,0,0.036049976,0,0,180,7/01/2021 15:00,,,,,,
160,-5130.926587,0,5130.926587,-5130.926587,0,0,-6463.019159,0,0,6463.019159,0,-11425.46365,11425.46365,-202.990471,168.4820909,202.990471,-180,22.99047102,0,0.031094179,3925.481324,3490.603939,180,7/01/2021 16:00,,,,,,
161,0,0,0,0,0,0,-11778.93455,0,0,11778.93455,0,-11607.76422,11607.76422,-206.2293136,171.1703303,206.2293136,-180,49.21978465,0,0.033212952,0,0,180,7/01/2021 17:00,,,,,,
162,0,0,0,0,0,0,-7469.605414,0,0,7469.605414,0,-7361.057835,7361.057835,-130.7802153,108.5475787,130.7802153,-180,0,0,0.034842484,0,0,180,7/01/2021 18:00,,,,,,
163,8216.264411,-8216.264411,0,0,8216.264411,0,-21307.95732,0,0,21307.95732,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,49.21350235,0,0.035823338,-5438.865882,-5869.41304,180,7/01/2021 19:00,,,,,,
164,7647.1751,-7647.1751,0,0,7647.1751,0,-20738.86801,0,0,20738.86801,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,98.4270047,0,0.034979538,-5493.696094,-5447.490296,180,7/01/2021 20:00,,,,,,
165,1411.632141,-1411.632141,0,0,1411.632141,0,-14503.32505,0,0,14503.32505,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,147.640507,0,0.031792588,-1046.573217,-1005.949715,180,7/01/2021 21:00,,,,,,
166,3214.977339,-3214.977339,0,0,3214.977339,0,-16306.67025,0,0,16306.67025,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,196.8540094,0,0.034138654,-2807.028709,-2347.278749,180,7/01/2021 22:00,,,,,,
167,0,0,0,0,0,0,-8018.795208,0,0,8018.795208,0,-7902.266857,7902.266857,-140.3956041,116.5283514,140.3956041,-180,157.2496135,0,0.033523623,0,0,180,7/01/2021 23:00,,,,,,
168,5034.406907,-5034.406907,0,0,5034.406907,0,-18126.09982,0,0,18126.09982,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,206.4631158,0,0.033719927,-4437.837911,-3711.990453,180,8/01/2021 0:00,,,,,,
169,7196.729645,-7196.729645,0,0,7196.729645,0,-20288.42256,0,0,20288.42256,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,255.6766181,0,0.028406034,-6431.420546,-5280.781339,180,8/01/2021 1:00,,,,,,
170,938.0466289,-938.0466289,0,0,938.0466289,0,-14029.73954,0,0,14029.73954,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,304.8901205,0,0.028625013,-832.9693034,-692.5944541,180,8/01/2021 2:00,,,,,,
171,3386.082005,-3386.082005,0,0,3386.082005,0,-16477.77492,0,0,16477.77492,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,354.1036228,0,0.028545957,-2969.189918,-2506.406039,180,8/01/2021 3:00,,,,,,
172,1761.692505,-1761.692505,0,0,1761.692505,0,-14853.38542,0,0,14853.38542,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,403.3171252,0,0.030596581,-1535.542545,-1307.829301,180,8/01/2021 4:00,,,,,,
173,0,0,0,0,0,0,-12748.22614,0,0,12748.22614,0,-12562.97016,12562.97016,-223.1999775,185.2559813,223.1999775,-180,446.5171027,0,0.031849908,0,0,180,8/01/2021 5:00,,,,,,
174,949.0585519,-949.0585519,0,0,949.0585519,0,-14040.75146,0,0,14040.75146,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,495.730605,0,0.031786808,-629.8706098,-699.8234185,180,8/01/2021 6:00,,,,,,
175,0,0,0,0,0,0,-5653.802111,0,0,5653.802111,0,-5571.641609,5571.641609,-98.98855651,82.1605019,98.98855651,-180,414.7191615,0,0.033692283,0,0,180,8/01/2021 7:00,,,,,,
176,0,0,0,0,0,0,-11201.8224,0,0,11201.8224,0,-11039.03861,11039.03861,-196.1250514,162.7837927,196.1250514,-180,430.8442129,0,0.03340124,0,0,180,8/01/2021 8:00,,,,,,
177,2864.648447,-2864.648447,0,0,2864.648447,0,-15956.34136,0,0,15956.34136,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,480.0577153,0,0.033238339,-2586.886571,-1988.181788,180,8/01/2021 9:00,,,,,,
178,8239.625208,-8239.625208,0,0,8239.625208,0,-21331.31812,0,0,21331.31812,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,529.2712176,0,0.030910463,-5769.488554,-5501.23019,180,8/01/2021 10:00,,,,,,
179,10192.62697,-10192.62697,0,0,10192.62697,0,-23284.31988,0,0,23284.31988,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,578.48472,0,0.032227686,-8941.350354,-6909.923407,180,8/01/2021 11:00,,,,,,
180,16613.62264,-16613.62264,0,0,16613.62264,0,-29705.31555,0,0,29705.31555,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,627.6982223,0,0.032596826,-11119.32918,-11359.88635,180,8/01/2021 12:00,,,,,,
181,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,676.9117247,0,0.032670643,-15616.77013,-13043.35713,180,8/01/2021 13:00,,,,,,
182,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,726.125227,0,0.035702974,-17255.98269,-13288.31353,180,8/01/2021 14:00,,,,,,
183,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,775.3387294,0,0.035161476,-16945.25939,-13727.5277,180,8/01/2021 15:00,,,,,,
184,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,824.5522317,0,0.035879104,-11869.96921,-14023.25101,180,8/01/2021 16:00,,,,,,
185,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,873.7657341,0,0.039555483,-17024.46229,-14064.67111,180,8/01/2021 17:00,,,,,,
186,32186.95561,-32186.95561,0,0,32186.95561,0,-32186.95561,0,0,32186.95561,0,0,0,0,0,0,-180,693.7657341,0,0.046143739,-18995.39312,-23795.05081,180,8/01/2021 18:00,,,,,,
187,32186.95561,-32186.95561,0,0,32186.95561,0,-32186.95561,0,0,32186.95561,0,0,0,0,0,0,-180,513.7657341,0,0.047328136,-16108.04455,-23790.31611,180,8/01/2021 19:00,,,,,,
188,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,562.9792364,0,0.034778731,-10300.08984,-13986.17038,180,8/01/2021 20:00,,,,,,
189,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,612.1927388,0,0.032978067,-8084.865239,-13950.38761,180,8/01/2021 21:00,,,,,,
190,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,661.4062411,0,0.03413629,-6773.722801,-13836.10025,180,8/01/2021 22:00,,,,,,
191,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,710.6197435,0,0.034076252,-13546.87442,-14084.86653,180,8/01/2021 23:00,,,,,,
192,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,759.8332458,0,0.033389084,-8089.682536,-14289.94929,180,9/01/2021 0:00,,,,,,
193,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,809.0467482,0,0.032549818,-13542.90091,-14309.13568,180,9/01/2021 1:00,,,,,,
194,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,858.2602505,0,0.031466686,-16674.28702,-14161.39198,180,9/01/2021 2:00,,,,,,
195,5345.934643,-5345.934643,0,0,5345.934643,0,-18437.62755,0,0,18437.62755,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,907.4737529,0,0.031846687,-4270.573171,-3976.791892,180,9/01/2021 3:00,,,,,,
196,14023.38804,-14023.38804,0,0,14023.38804,0,-27115.08095,0,0,27115.08095,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,956.6872552,0,0.030657331,-9527.433779,-10495.83155,180,9/01/2021 4:00,,,,,,
197,13017.42759,-13017.42759,0,0,13017.42759,0,-26109.1205,0,0,26109.1205,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1005.900758,0,0.030811657,-6884.077609,-9715.654972,180,9/01/2021 5:00,,,,,,
198,18451.10047,-18451.10047,0,0,18451.10047,0,-31542.79338,0,0,31542.79338,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1055.11426,0,0.029375077,-13801.20016,-13665.67708,180,9/01/2021 6:00,,,,,,
199,3404.811832,-3404.811832,0,0,3404.811832,0,-16496.50474,0,0,16496.50474,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1104.327762,0,0.028520443,-1764.576384,-2471.337034,180,9/01/2021 7:00,,,,,,
200,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1153.541265,0,0.030316555,-15768.13832,-13423.54706,180,9/01/2021 8:00,,,,,,
201,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1202.754767,0,0.029279206,-16499.10705,-12792.55493,180,9/01/2021 9:00,,,,,,
202,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1251.968269,0,0.027311024,-16923.4917,-12468.6941,180,9/01/2021 10:00,,,,,,
203,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1301.181772,0,0.030076578,-14520.0363,-12824.52787,180,9/01/2021 11:00,,,,,,
204,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1350.395274,0,0.030383519,-14324.80533,-13265.71052,180,9/01/2021 12:00,,,,,,
205,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1399.608776,0,0.030099072,-16647.14628,-13488.11502,180,9/01/2021 13:00,,,,,,
206,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1448.822279,0,0.031669498,-1443.143574,-13804.41491,180,9/01/2021 14:00,,,,,,
207,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1498.035781,0,0.032307402,-10681.89664,-14112.05905,180,9/01/2021 15:00,,,,,,
208,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1547.249283,0,0.036370368,-14462.33393,-14064.6359,180,9/01/2021 16:00,,,,,,
209,32186.95561,-32186.95561,0,0,32186.95561,0,-32186.95561,0,0,32186.95561,0,0,0,0,0,0,-180,1367.249283,0,0.044076515,-19898.31057,-23360.80362,180,9/01/2021 17:00,,,,,,
210,32107.23693,-32107.23693,0,0,32107.23693,0,-32107.23693,0,0,32107.23693,0,0,0,0,0,0,-180,1187.249283,0,0.047178352,-13365.45058,-23128.55738,180,9/01/2021 18:00,,,,,,
211,25097.13979,-25097.13979,0,0,25097.13979,0,-25097.13979,0,0,25097.13979,0,0,0,0,0,0,-180,1007.249283,0,0.054015342,-10841.83839,-18450.72055,180,9/01/2021 19:00,,,,,,
212,5027.346669,-5027.346669,0,0,5027.346669,0,-18119.03958,0,0,18119.03958,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1056.462786,0,0.040755433,-3634.524067,-3686.881925,180,9/01/2021 20:00,,,,,,
213,1994.986432,-1994.986432,0,0,1994.986432,0,-15086.67934,0,0,15086.67934,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1105.676288,0,0.035495941,-1502.894773,-1472.466959,180,9/01/2021 21:00,,,,,,
214,9564.946216,-9564.946216,0,0,9564.946216,0,-22656.63913,0,0,22656.63913,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1154.88979,0,0.035574566,-7103.787961,-7091.733319,180,9/01/2021 22:00,,,,,,
215,3798.715079,-3798.715079,0,0,3798.715079,0,-16890.40799,0,0,16890.40799,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1204.103293,0,0.033898114,-2773.974985,-2820.764076,180,9/01/2021 23:00,,,,,,
216,13723.10675,-13723.10675,0,0,13723.10675,0,-13723.10675,0,0,13723.10675,0,0,0,0,0,0,-180,1024.103293,0,0.041577428,-6065.114828,-10324.41027,180,10/01/2021 0:00,,,,,,
217,10852.33082,-10852.33082,0,0,10852.33082,0,-23944.02373,0,0,23944.02373,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1073.316795,0,0.036248675,-7875.580767,-8215.402273,180,10/01/2021 1:00,,,,,,
218,19095.2627,-19095.2627,0,0,19095.2627,0,-32186.95561,0,0,32186.95561,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1122.530298,0,0.034429548,-14111.17396,-14540.77805,180,10/01/2021 2:00,,,,,,
219,16577.6433,-16577.6433,0,0,16577.6433,0,-29669.33621,0,0,29669.33621,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1171.7438,0,0.03356723,-10838.07784,-12552.29717,180,10/01/2021 3:00,,,,,,
220,11539.61909,-11539.61909,0,0,11539.61909,0,-24631.31201,0,0,24631.31201,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1220.957302,0,0.033265073,-9321.018226,-8647.491108,180,10/01/2021 4:00,,,,,,
221,15672.6983,-15672.6983,0,0,15672.6983,0,-28764.39121,0,0,28764.39121,0,-12901.4457,12901.4457,-229.2135023,190.2472069,229.2135023,-180,1270.170805,0,0.031847862,-11247.75027,-11684.06198,180,10/01/2021 5:00,,,,,,
