,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Time,,
5684,3304.434306,-3304.434306,0,0,3304.434306,0,-3304.434306,0,0,3304.434306,0,0,0,0,0,0,0,43648.13877,0.093004192,-1640.524372,-2359.427743,0,25/08/2021 20:00,,
5685,0,0,0,0,0,0,-2152.12514,0,0,2152.12514,0,-2120.850667,2120.850667,-37.680088,31.27447304,0,0,43648.13877,0.090447263,0,0,37.680088,25/08/2021 21:00,,
5686,2267.153238,-2267.153238,0,0,2267.153238,0,-2267.153238,0,0,2267.153238,0,0,0,0,0,0,0,43648.13877,0.100179602,-1106.175178,-1669.770392,0,25/08/2021 22:00,,
5687,0,0,0,0,0,0,-4098.523665,0,0,4098.523665,0,-4038.964318,4038.964318,-71.7582493,59.55934692,0,0,43648.13877,0.068407372,0,0,71.7582493,25/08/2021 23:00,,
5688,0,0,0,0,0,0,-3987.41622,0,0,3987.41622,0,-3929.471476,3929.471476,-69.812945,57.94474435,0,-904.1046122,42744.03416,0.06856838,0,0,973.9175572,26/08/2021 0:00,,
5689,0,0,0,0,0,0,-2736.395791,0,0,2736.395791,0,-2696.630754,2696.630754,-47.90968344,39.76503726,0,0,42744.03416,0.062931131,0,0,47.90968344,26/08/2021 1:00,,
5690,0,0,0,0,0,0,-6221.107676,0,0,6221.107676,0,-6130.703145,6130.703145,-108.9211219,90.40453114,0,0,42744.03416,0.056802718,0,0,108.9211219,26/08/2021 2:00,,
5691,0,0,0,0,0,0,-4910.33862,0,0,4910.33862,0,-4838.982057,4838.982057,-85.97176243,71.35656282,0,0,42744.03416,0.052060302,0,0,85.97176243,26/08/2021 3:00,,
5692,0,0,0,0,0,0,-3519.242611,0,0,3519.242611,0,-3468.10132,3468.10132,-61.61601331,51.14129104,0,0,42744.03416,0.060994663,0,0,61.61601331,26/08/2021 4:00,,
5693,0,0,0,0,0,0,-4921.422475,0,0,4921.422475,0,-4849.904842,4849.904842,-86.16582207,71.51763232,0,0,42744.03416,0.073349567,0,0,86.16582207,26/08/2021 5:00,,
5694,7006.715383,-7006.715383,0,0,7006.715383,0,-7006.715383,0,0,7006.715383,0,0,0,0,0,0,0,42744.03416,0.113309343,-1715.133812,-4949.20592,0,26/08/2021 6:00,,
5695,12138.26759,-12138.26759,0,0,12138.26759,-4530.739196,-7607.528392,0,0,7607.528392,4530.739196,0,0,0,0,0,0,42744.03416,0.114286113,-7367.331985,-8145.02165,0,26/08/2021 7:00,,
5696,0,0,0,0,0,-8008.248695,-2564.283518,-9.09E-13,0,2564.283518,8008.248695,-10418.8932,10418.8932,-185.1072397,153.6390089,0,0,42744.03416,0.049263741,0,0,185.1072397,26/08/2021 8:00,,
5697,-2506.241564,0,2506.241564,-2506.241564,0,-8612.166429,-3271.643484,-4.55E-13,0,3271.643484,8612.166429,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,42744.03416,0.029612247,2159.684882,1564.103079,251.945575,26/08/2021 9:00,,
5698,-2640.711673,0,2640.711673,-2640.711673,0,-8493.057483,-3256.282321,0,0,3256.282321,8493.057483,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,42744.03416,0.01471368,1716.725892,1629.656938,251.945575,26/08/2021 10:00,,
5699,-4208.771654,0,4208.771654,-4208.771654,0,-7950.227308,-2231.052516,0,0,2231.052516,7950.227308,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,42744.03416,0.016583023,2887.036284,2605.526305,251.945575,26/08/2021 11:00,,
5700,-6577.623055,0,6577.623055,-6577.623055,0,-6805.012483,-1007.415939,-1.14E-13,0,1007.415939,6805.012483,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,42744.03416,0.024615833,5488.417925,4015.605259,251.945575,26/08/2021 12:00,,
5701,-7358.411568,0,7358.411568,-7358.411568,0,-6564.907717,-466.7321921,-1.14E-13,0,466.7321921,6564.907717,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,42744.03416,0.030545665,6195.977174,4539.455566,251.945575,26/08/2021 13:00,,
5702,-6970.607322,0,6970.607322,-6970.607322,0,-6982.260746,-437.1834091,0,0,437.1834091,6982.260746,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,42744.03416,0.041779494,3600.672135,4410.164441,251.945575,26/08/2021 14:00,,
5703,-6545.543881,0,6545.543881,-6545.543881,0,-7288.288186,-556.2194101,0,0,556.2194101,7288.288186,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,42744.03416,0.039724157,4714.69335,4198.460459,251.945575,26/08/2021 15:00,,
5704,0,0,0,0,0,-5786.807891,-974.9843227,-3.41E-13,0,974.9843227,5786.807891,-6663.530508,6663.530508,-118.3875979,98.26170622,0,0,42744.03416,0.068584536,0,0,118.3875979,26/08/2021 16:00,,
5705,2059.608437,-2059.608437,0,0,2059.608437,-1161.489116,-898.1193211,-1.14E-13,0,898.1193211,1161.489116,0,0,0,0,0,0,42744.03416,0.220816771,-217.810789,-1470.35516,0,26/08/2021 17:00,,
5706,837.8201494,-837.8201494,0,0,837.8201494,0,-837.8201494,0,0,837.8201494,0,0,0,0,0,0,0,42744.03416,0.303404404,-60.89486301,-602.0477323,0,26/08/2021 18:00,,
5707,1440.244994,-1440.244994,0,0,1440.244994,0,-1440.244994,0,0,1440.244994,0,0,0,0,0,0,0,42744.03416,0.212124517,-637.5153463,-1030.831734,0,26/08/2021 19:00,,
5708,1550.972314,-1550.972314,0,0,1550.972314,0,-1550.972314,0,0,1550.972314,0,0,0,0,0,0,0,42744.03416,0.138488521,-661.2183295,-1123.131821,0,26/08/2021 20:00,,
5709,863.4788937,-863.4788937,0,0,863.4788937,0,-863.4788937,0,0,863.4788937,0,0,0,0,0,0,0,42744.03416,0.123663895,-429.0011366,-635.2453734,0,26/08/2021 21:00,,
5710,2312.525968,-2312.525968,0,0,2312.525968,0,-2312.525968,0,0,2312.525968,0,0,0,0,0,0,0,42744.03416,0.117942324,-866.847777,-1726.380399,0,26/08/2021 22:00,,
5711,0,0,0,0,0,0,-3905.811127,0,0,3905.811127,0,-3849.05226,3849.05226,-68.3841772,56.75886708,0,0,42744.03416,0.09000208,0,0,68.3841772,26/08/2021 23:00,,
5712,0,0,0,0,0,0,-2218.126709,0,0,2218.126709,0,-2185.893107,2185.893107,-38.83566435,32.23360141,0,-874.7757642,41869.2584,0.079984764,0,0,913.6114286,27/08/2021 0:00,,
5713,0,0,0,0,0,0,-600.1527644,0,0,600.1527644,0,-591.4314029,591.4314029,-10.50766452,8.72136155,0,0,41869.2584,0.088169407,0,0,10.50766452,27/08/2021 1:00,,
5714,0,0,0,0,0,0,-1950.267644,0,0,1950.267644,0,-1921.926544,1921.926544,-34.14590307,28.34109955,0,0,41869.2584,0.083327645,0,0,34.14590307,27/08/2021 2:00,,
5715,0,0,0,0,0,0,-4665.711617,0,0,4665.711617,0,-4597.90995,4597.90995,-81.68875545,67.80166703,0,0,41869.2584,0.079490803,0,0,81.68875545,27/08/2021 3:00,,
5716,0,0,0,0,0,0,-5927.007177,0,0,5927.007177,0,-5840.876485,5840.876485,-103.7719173,86.13069132,0,0,41869.2584,0.092014202,0,0,103.7719173,27/08/2021 4:00,,
5717,7293.448075,-7293.448075,0,0,7293.448075,0,-7293.448075,0,0,7293.448075,0,0,0,0,0,0,0,41869.2584,0.100211674,-1972.637777,-5430.182781,0,27/08/2021 5:00,,
5718,7939.160316,-7939.160316,0,0,7939.160316,0,-7939.160316,0,0,7939.160316,0,0,0,0,0,0,0,41869.2584,0.128327248,-1900.676573,-5757.672139,0,27/08/2021 6:00,,
5719,11018.22512,-11018.22512,0,0,11018.22512,-4153.718108,-6864.507017,0,0,6864.507017,4153.718108,0,0,0,0,0,0,41869.2584,0.10810101,-3869.375591,-7364.337285,0,27/08/2021 7:00,,
5720,-4718.862184,0,4718.862184,-4718.862184,0,-7877.228855,-1793.960439,0,0,1793.960439,7877.228855,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,41869.2584,0.03761743,4003.774052,2987.331448,251.945575,27/08/2021 8:00,,
5721,-4117.392736,0,4117.392736,-4117.392736,0,-8575.962027,-1696.696715,-6.82E-13,0,1696.696715,8575.962027,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,41869.2584,0.031079924,3390.505577,2531.238857,251.945575,27/08/2021 9:00,,
5722,-6041.811603,0,6041.811603,-6041.811603,0,-8348.239874,0,0,0,0,8348.239874,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,41869.2584,0.015463196,5018.56521,3619.398767,251.945575,27/08/2021 10:00,,
5723,-6582.401116,0,6582.401116,-6582.401116,0,-7807.650362,0,0,0,0,7807.650362,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,41869.2584,0,1842.499603,3997.624968,251.945575,27/08/2021 11:00,,
5724,-6210.462356,0,6210.462356,-6210.462356,0,-7905.060252,-274.5288693,0,0,274.5288693,7905.060252,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,41869.2584,0.006138041,2063.816518,3826.945648,251.945575,27/08/2021 12:00,,
5725,-5648.766909,0,5648.766909,-5648.766909,0,-8096.578002,-644.7065656,0,-9.09E-13,644.7065656,8096.578002,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,41869.2584,0.022114315,4790.779894,3420.174329,251.945575,27/08/2021 13:00,,
5726,-5030.610639,0,5030.610639,-5030.610639,0,-8136.909942,-1222.530896,0,0,1222.530896,8136.909942,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,41869.2584,0.022936669,4393.664186,3026.390847,251.945575,27/08/2021 14:00,,
5727,-4815.306271,0,4815.306271,-4815.306271,0,-7800.928372,-1773.816835,0,0,1773.816835,7800.928372,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,41869.2584,0.041712006,3629.123057,2993.375339,251.945575,27/08/2021 15:00,,
5728,-6202.938158,0,6202.938158,-6202.938158,0,-6182.108076,-2005.005244,0,0,2005.005244,6182.108076,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,41869.2584,0.047449401,4233.97824,4105.779368,251.945575,27/08/2021 16:00,,
5729,15141.25332,-15141.25332,0,0,15141.25332,-1208.307187,-13980.48687,0,0,13980.48687,1208.307187,-46.84987876,46.84987876,-0.832358252,0.690857349,0,0,41869.2584,0.122245945,-3147.711425,-10755.81734,0.832358252,27/08/2021 17:00,,
5730,13292.65466,-13292.65466,0,0,13292.65466,0,-13292.65466,0,0,13292.65466,0,0,0,0,0,0,0,41869.2584,0.254806573,-3146.365432,-9567.574445,0,27/08/2021 18:00,,
5731,10037.57343,-10037.57343,0,0,10037.57343,0,-10037.57343,0,0,10037.57343,0,0,0,0,0,0,0,41869.2584,0.115798477,-3884.509162,-7188.729481,0,27/08/2021 19:00,,
5732,14433.5575,-14433.5575,0,0,14433.5575,0,-14433.5575,0,0,14433.5575,0,0,0,0,0,0,0,41869.2584,0.098093028,-6142.078924,-10376.18163,0,27/08/2021 20:00,,
5733,10709.06381,-10709.06381,0,0,10709.06381,0,-10709.06381,0,0,10709.06381,0,0,0,0,0,0,0,41869.2584,0.0957107,-6734.203866,-7970.982493,0,27/08/2021 21:00,,
5734,4152.10507,-4152.10507,0,0,4152.10507,0,-4152.10507,0,0,4152.10507,0,0,0,0,0,0,0,41869.2584,0.100034505,-1910.154274,-3113.474769,0,27/08/2021 22:00,,
5735,0,0,0,0,0,0,-5022.287444,0,0,5022.287444,0,-4949.304052,4949.304052,-87.93179787,72.98339223,0,0,41869.2584,0.080167331,0,0,87.93179787,27/08/2021 23:00,,
5736,0,0,0,0,0,0,-11639.80762,0,0,11639.80762,0,-11470.65907,11470.65907,-203.7934352,169.1485512,0,-516.7935381,41352.46486,0.070468438,0,0,720.5869733,28/08/2021 0:00,,
5737,0,0,0,0,0,0,-10107.47983,0,0,10107.47983,0,-9960.598921,9960.598921,-176.9649555,146.880913,0,0,41352.46486,0.062432428,0,0,176.9649555,28/08/2021 1:00,,
5738,0,0,0,0,0,0,-8970.318042,0,0,8970.318042,0,-8839.962254,8839.962254,-157.0551669,130.3557886,0,0,41352.46486,0.066689518,0,0,157.0551669,28/08/2021 2:00,,
5739,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,41352.46486,0.060230564,-35.48086767,-33.96242257,251.945575,28/08/2021 3:00,,
5740,0,0,0,0,0,0,-12178.56114,0,0,12178.56114,0,-12001.58348,12001.58348,-213.2261024,176.977665,0,0,41352.46486,0.056723566,0,0,213.2261024,28/08/2021 4:00,,
5741,0,0,0,0,0,0,-950.2292062,0,0,950.2292062,0,-936.4205678,936.4205678,-16.63691364,13.80863832,0,0,41352.46486,0.059685351,0,0,16.63691364,28/08/2021 5:00,,
5742,0,0,0,0,0,0,-2412.168412,0,0,2412.168412,0,-2377.115015,2377.115015,-42.23300788,35.05339654,0,0,41352.46486,0.063581362,0,0,42.23300788,28/08/2021 6:00,,
5743,-966.7621013,0,966.7621013,-966.7621013,0,-4684.519459,-8738.769917,0,-9.09E-13,8738.769917,4684.519459,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,41352.46486,0.040309465,788.3142993,697.0869314,251.945575,28/08/2021 7:00,,
5744,-187.3554835,0,187.3554835,-187.3554835,0,-8136.556153,-6066.13984,0,0,6066.13984,8136.556153,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,41352.46486,0.025741932,163.062768,128.2019304,251.945575,28/08/2021 8:00,,
5745,-3657.580803,0,3657.580803,-3657.580803,0,-8620.421505,-2112.04917,0,-1.82E-12,2112.04917,8620.421505,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,41352.46486,0.014748219,3145.604866,2435.940636,251.945575,28/08/2021 9:00,,
5746,0,0,0,0,0,-8572.070348,-5921.278815,-1434.074144,0,5921.278815,8572.070348,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,41604.41043,0,0,0,0,28/08/2021 10:00,,
5747,0,0,0,0,0,-7036.537831,-7456.811332,0,-1260.284716,7456.811332,7036.537831,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,41856.35601,0,0,0,0,28/08/2021 11:00,,
5748,0,0,0,0,0,-6662.996149,-7830.353014,0,-1157.036826,7830.353014,6662.996149,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,42108.30158,0,0,0,0,28/08/2021 12:00,,
5749,0,0,0,0,0,-59.79166539,-14433.5575,0,-7865.198697,14433.5575,59.79166539,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,42360.24716,0,0,0,0,28/08/2021 13:00,,
5750,0,0,0,0,0,-59.79166539,-14433.5575,0,-5333.956705,14433.5575,59.79166539,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,42612.19273,0,0,0,0,28/08/2021 14:00,,
5751,0,0,0,0,0,-59.79166539,-14433.5575,0,-5424.172886,14433.5575,59.79166539,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,42864.13831,0.032135799,0,0,0,28/08/2021 15:00,,
5752,1604.670018,-1604.670018,0,0,1604.670018,-3828.703994,-12166.0175,0,0,12166.0175,3828.703994,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,42864.13831,0.051403343,-747.9023615,-1123.333205,251.945575,28/08/2021 16:00,,
5753,12566.23544,-12566.23544,0,0,12566.23544,-623.6119855,-11942.62346,0,0,11942.62346,623.6119855,0,0,0,0,0,0,42864.13831,0.099013154,-2587.298824,-9154.522742,0,28/08/2021 17:00,,
5754,9838.251296,-9838.251296,0,0,9838.251296,0,-9838.251296,0,0,9838.251296,0,0,0,0,0,0,0,42864.13831,0.111342788,-3829.814945,-7193.508751,0,28/08/2021 18:00,,
5755,0,0,0,0,0,0,-3924.031652,0,0,3924.031652,0,-3867.008006,3867.008006,-68.70318792,57.02364597,0,0,42864.13831,0.089939715,0,0,68.70318792,28/08/2021 19:00,,
5756,0,0,0,0,0,0,-6948.885243,0,0,6948.885243,0,-6847.904719,6847.904719,-121.6632818,100.9805239,0,0,42864.13831,0.090530693,0,0,121.6632818,28/08/2021 20:00,,
5757,0,0,0,0,0,0,-13153.62608,0,0,13153.62608,0,-12962.47887,12962.47887,-230.2978479,191.1472137,0,0,42864.13831,0.075865288,0,0,230.2978479,28/08/2021 21:00,,
5758,0,0,0,0,0,0,-13762.55184,0,0,13762.55184,0,-13562.55578,13562.55578,-240.9591128,199.9960636,0,0,42864.13831,0.072252991,0,0,240.9591128,28/08/2021 22:00,,
5759,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,42864.13831,0.064588541,-26.17025327,-33.04955855,251.945575,28/08/2021 23:00,,
5760,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,42864.13831,0.065027844,-16.47990405,-33.7204108,251.945575,29/08/2021 0:00,,
5761,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,42864.13831,0.066498654,-31.8050815,-33.95028379,251.945575,29/08/2021 1:00,,
5762,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,42864.13831,0.053641628,-39.915179,-33.90967525,251.945575,29/08/2021 2:00,,
5763,0,0,0,0,0,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,252.6208476,106.1122448,0,42970.25055,0.045449564,0,0,145.8333302,29/08/2021 3:00,,
5764,0,0,0,0,0,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,252.6208476,106.1122448,0,43076.3628,0.046103981,0,0,145.8333302,29/08/2021 4:00,,
5765,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43076.3628,0.052778528,-40.10756125,-34.02837479,251.945575,29/08/2021 5:00,,
5766,43.50602036,-43.50602036,0,0,43.50602036,0,-14433.5575,0,0,14433.5575,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43076.3628,0.065077963,-23.61228089,-33.93107479,251.945575,29/08/2021 6:00,,
5767,4683.552714,-4683.552714,0,0,4683.552714,-4718.247339,-14433.5575,0,0,14433.5575,4718.247339,-14180.93665,14180.93665,-251.945575,287.3154721,190.7332802,0,43267.09608,0.051585051,-2484.222172,-3449.08075,61.2122948,29/08/2021 7:00,,
5768,5848.198968,-5848.198968,0,0,5848.198968,-8206.016717,-12135.53141,0,0,12135.53141,8206.016717,-14180.93665,14180.93665,-251.945575,312.412513,251.945575,0,43519.04165,0.045024018,-5001.525201,-3945.319377,0,29/08/2021 8:00,,
5769,3063.430761,-3063.430761,0,0,3063.430761,-8800.02836,-8653.453878,0,0,8653.453878,8800.02836,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43519.04165,0.065488272,-2027.959869,-2047.913379,251.945575,29/08/2021 9:00,,
5770,0,0,0,0,0,-8665.470631,-5754.00046,0,0,5754.00046,8665.470631,-14180.93665,14180.93665,-251.945575,238.5344408,71.75515507,0,43590.79681,0.043006642,0,0,180.1904199,29/08/2021 10:00,,
5771,-2163.886994,0,2163.886994,-2163.886994,0,-8379.491231,-3846.673252,0,0,3846.673252,8379.491231,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43590.79681,0.014583632,1415.7309,1363.384524,251.945575,29/08/2021 11:00,,
5772,-4223.472513,0,4223.472513,-4223.472513,0,-7324.138799,-2842.440165,0,0,2842.440165,7324.138799,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43590.79681,0.024179805,3306.267992,2680.491643,251.945575,29/08/2021 12:00,,
5773,-4149.610991,0,4149.610991,-4149.610991,0,-7776.281075,-2464.159412,-4.55E-13,0,2464.159412,7776.281075,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43590.79681,0.029322819,2927.034802,2713.044617,251.945575,29/08/2021 13:00,,
5774,-3865.313444,0,3865.313444,-3865.313444,0,-7904.116815,-2620.621218,0,0,2620.621218,7904.116815,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43590.79681,0.037530505,2687.410643,2597.841613,251.945575,29/08/2021 14:00,,
5775,0,0,0,0,0,-7611.533355,-1118.963717,0,0,1118.963717,7611.533355,-8603.626338,8603.626338,-152.8563055,126.8707336,0,0,43590.79681,0.054966884,0,0,152.8563055,29/08/2021 15:00,,
5776,-5560.459635,0,5560.459635,-5560.459635,0,-6042.007652,-2787.58419,-9.09E-13,0,2787.58419,6042.007652,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43590.79681,0.048520561,2969.7301,3860.837198,251.945575,29/08/2021 16:00,,
5777,5234.259463,-5234.259463,0,0,5234.259463,-1206.420312,-4027.839151,0,0,4027.839151,1206.420312,0,0,0,0,0,0,43590.79681,0.109560986,-1115.708085,-3776.801967,0,29/08/2021 17:00,,
5778,2948.231972,-2948.231972,0,0,2948.231972,0,-2948.231972,0,0,2948.231972,0,0,0,0,0,0,0,43590.79681,0.283329023,-677.422445,-2127.028007,0,29/08/2021 18:00,,
5779,0,0,0,0,0,0,-1296.982481,0,0,1296.982481,0,-1278.134858,1278.134858,-22.70797971,18.84762316,0,0,43590.79681,0.090411148,0,0,22.70797971,29/08/2021 19:00,,
5780,0,0,0,0,0,0,-680.1694933,0,0,680.1694933,0,-670.2853365,670.2853365,-11.90862273,9.884156865,0,0,43590.79681,0.06574943,0,0,11.90862273,29/08/2021 20:00,,
5781,0,0,0,0,0,0,-356.2339689,0,0,356.2339689,0,-351.0572115,351.0572115,-6.237057058,5.176757358,0,0,43590.79681,0.074125869,0,0,6.237057058,29/08/2021 21:00,,
5782,0,0,0,0,0,0,-103.9126081,0,0,103.9126081,0,-102.4025602,102.4025602,-1.819334826,1.510047906,0,0,43590.79681,0.066527334,0,0,1.819334826,29/08/2021 22:00,,
5783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43590.79681,0.054543691,0,0,0,29/08/2021 23:00,,
5784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-235.5434336,43355.25338,0.054155068,0,0,235.5434336,30/08/2021 0:00,,
5785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43355.25338,0.053473727,0,0,0,30/08/2021 1:00,,
5786,-14304.98647,0,14304.98647,-14304.98647,0,0,-85.06500318,0,0,85.06500318,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43355.25338,0.04599922,12957.2606,11117.48801,251.945575,30/08/2021 2:00,,
5787,-14390.05148,0,14390.05148,-14390.05148,0,0,0,0,0,0,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43355.25338,0.041479381,11758.97681,11131.32146,251.945575,30/08/2021 3:00,,
5788,-14347.98201,0,14347.98201,-14347.98201,0,0,-42.06946248,0,0,42.06946248,0,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43355.25338,0.043938422,13051.77483,11130.63458,251.945575,30/08/2021 4:00,,
5789,0,0,0,0,0,0,-1586.063789,0,0,1586.063789,0,-1563.015265,1563.015265,-27.76930674,23.04852459,0,0,43355.25338,0.050042496,0,0,27.76930674,30/08/2021 5:00,,
5790,0,0,0,0,0,0,-2526.381663,0,0,2526.381663,0,-2489.66853,2489.66853,-44.23268963,36.71313239,0,0,43355.25338,0.085662078,0,0,44.23268963,30/08/2021 6:00,,
5791,-5932.268411,0,5932.268411,-5932.268411,0,-4836.059058,-3621.724008,0,0,3621.724008,4836.059058,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43355.25338,0.044375283,3837.012649,4178.152327,251.945575,30/08/2021 7:00,,
5792,-4825.669541,0,4825.669541,-4825.669541,0,-8196.464415,-1367.917521,0,0,1367.917521,8196.464415,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43355.25338,0.020241728,3164.087393,3203.406392,251.945575,30/08/2021 8:00,,
5793,-5629.969025,0,5629.969025,-5629.969025,0,-8669.716098,-90.36635447,0,0,90.36635447,8669.716098,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43355.25338,0.003104196,3163.226364,3525.071629,251.945575,30/08/2021 9:00,,
5794,-5884.375521,0,5884.375521,-5884.375521,0,-8505.675956,0,0,0,0,8505.675956,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43355.25338,0.002942058,3442.479817,3640.372511,251.945575,30/08/2021 10:00,,
5795,-6143.584891,0,6143.584891,-6143.584891,0,-8246.466587,0,0,0,0,8246.466587,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43355.25338,0,745.2443572,3908.732464,251.945575,30/08/2021 11:00,,
5796,-6357.745134,0,6357.745134,-6357.745134,0,-8032.306343,0,0,0,0,8032.306343,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43355.25338,0,2113.446358,4065.035174,251.945575,30/08/2021 12:00,,
5797,-6640.304574,0,6640.304574,-6640.304574,0,-7749.746904,0,0,0,0,7749.746904,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43355.25338,0.019575508,4736.228729,4201.362894,251.945575,30/08/2021 13:00,,
5798,-6772.149921,0,6772.149921,-6772.149921,0,-7617.901556,0,0,0,0,7617.901556,-14180.93665,14180.93665,-251.945575,209.1148273,0,0,43355.25338,0.036531614,5475.070426,4532.190047,251.945575,30/08/2021 14:00,,
